61,6,-8
60,7,-7
60,6,-8
60,6,-7
60,6,-8
60,6,-8
61,6,-8
60,6,-8
61,6,-8
61,6,-8
60,7,-8
60,7,-8
60,7,-8
60,6,-8
61,6,-8
61,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-9
61,6,-9
61,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-9
61,6,-9
61,6,-9
61,6,-9
60,6,-9
61,6,-9
60,6,-9
60,6,-9
61,6,-9
60,6,-9
61,6,-9
61,6,-9
60,6,-9
60,6,-9
60,6,-9
61,6,-9
61,6,-9
61,6,-9
60,6,-9
61,6,-9
60,6,-9
61,6,-8
60,6,-9
60,6,-9
60,6,-9
61,6,-8
60,6,-9
60,6,-8
61,6,-9
60,6,-8
61,6,-8
61,6,-9
60,6,-8
60,6,-8
60,6,-9
60,6,-8
61,6,-8
61,6,-8
60,6,-8
61,6,-8
60,6,-8
60,6,-8
61,6,-8
61,6,-8
60,6,-8
61,6,-8
61,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-8
61,6,-9
61,6,-9
61,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-9
61,6,-9
61,6,-9
61,6,-9
60,6,-9
60,5,-9
60,6,-8
60,6,-9
61,6,-9
61,6,-9
61,6,-9
60,6,-9
60,5,-9
60,6,-9
60,6,-9
61,6,-9
61,6,-9
61,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
61,6,-9
61,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
61,6,-9
60,6,-9
60,6,-10
61,6,-9
60,5,-10
60,6,-9
60,5,-9
61,6,-9
61,6,-10
61,6,-10
61,6,-9
60,5,-9
60,6,-9
60,6,-9
61,6,-9
61,6,-9
61,6,-10
60,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
60,6,-9
61,6,-9
60,6,-9
60,5,-9
60,6,-9
60,6,-9
61,6,-9
61,6,-9
61,6,-9
60,5,-9
60,6,-9
60,5,-9
61,6,-9
61,6,-9
61,6,-9
60,6,-9
60,6,-8
60,6,-9
60,6,-8
60,5,-9
60,5,-9
60,5,-8
60,5,-9
60,5,-8
60,5,-8
60,5,-9
60,5,-9
60,5,-8
61,6,-8
61,5,-9
61,6,-8
60,5,-8
60,5,-8
60,5,-8
60,6,-9
61,6,-8
60,5,-9
61,5,-9
60,5,-9
60,5,-9
61,5,-9
60,5,-9
60,5,-8
60,6,-9
61,6,-9
60,6,-9
60,5,-9
60,5,-9
60,5,-9
61,5,-9
61,5,-9
61,6,-9
61,6,-9
61,5,-9
60,5,-9
60,5,-9
61,5,-9
61,6,-9
61,5,-9
61,6,-9
60,5,-9
60,5,-9
60,6,-9
60,5,-9
61,5,-8
60,6,-8
60,6,-9
60,5,-9
60,5,-9
61,5,-9
61,6,-8
61,6,-8
60,6,-9
61,5,-9
60,5,-8
61,5,-9
61,6,-9
60,6,-9
61,5,-8
61,6,-8
61,6,-8
60,6,-8
61,6,-9
61,6,-9
61,6,-8
60,6,-8
60,6,-9
60,6,-8
61,6,-8
60,6,-9
61,6,-9
60,6,-9
60,6,-9
61,6,-9
60,6,-8
60,5,-9
61,6,-9
61,5,-8
60,6,-8
60,6,-8
61,6,-8
61,6,-8
60,6,-8
61,6,-7
61,6,-8
60,6,-7
60,6,-8
60,6,-8
61,6,-8
61,5,-7
61,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-8
60,6,-8
61,6,-8
60,6,-8
60,5,-7
60,6,-8
60,6,-8
61,6,-8
61,6,-7
61,6,-7
61,6,-8
60,6,-8
60,6,-8
61,6,-7
61,6,-7
60,6,-7
59,6,-7
61,6,-7
60,6,-8
60,6,-8
61,6,-8
61,6,-8
61,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
60,6,-8
61,6,-8
61,6,-8
60,6,-8
60,6,-8
61,6,-8
60,6,-8
61,6,-8
61,6,-8
61,6,-8
61,6,-9
60,6,-8
60,6,-8
60,5,-8
60,5,-8
61,6,-7
62,6,-7
61,6,-7
61,5,-6
61,5,-6
61,4,-6
60,5,-6
60,5,-6
61,5,-6
61,5,-6
61,5,-5
60,5,-6
60,6,-6
62,6,-6
62,6,-7
60,6,-6
60,6,-7
61,6,-7
61,5,-7
60,5,-8
61,5,-8
62,6,-8
61,6,-8
60,5,-9
61,5,-9
62,5,-9
61,4,-8
60,4,-8
60,5,-8
60,5,-8
60,5,-8
61,5,-8
61,5,-8
61,5,-8
61,5,-8
61,5,-8
61,5,-8
61,5,-8
61,5,-8
61,4,-7
61,4,-7
60,4,-7
60,4,-7
61,4,-7
61,4,-6
61,4,-7
61,4,-7
61,4,-6
60,4,-6
60,4,-6
60,4,-6
60,4,-6
60,4,-6
59,4,-5
59,4,-6
61,5,-6
64,5,-6
64,5,-5
63,5,-4
59,5,-4
59,6,-4
57,6,-5
56,6,-6
58,6,-6
60,6,-7
62,7,-7
62,6,-7
63,6,-7
61,6,-7
63,7,-4
60,8,-5
63,8,-7
62,8,-8
63,8,-10
61,9,-9
