Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-05-16T08:10:49.515;674467843478415907;-999;11;-229
2021-05-16T08:10:49.554;674467843517870594;-997;7;-230
2021-05-16T08:10:49.593;674467843557325281;-1002;7;-232
2021-05-16T08:10:49.633;674467843596779968;-1002;8;-234
2021-05-16T08:10:49.672;674467843636234655;-998;4;-233
2021-05-16T08:10:49.712;674467843675689342;-997;1;-233
2021-05-16T08:10:49.751;674467843715144029;-1000;-1;-238
2021-05-16T08:10:49.791;674467843754598716;-1000;0;-242
2021-05-16T08:10:49.830;674467843794053403;-997;0;-241
2021-05-16T08:10:49.870;674467843833508090;-1001;1;-235
2021-05-16T08:10:49.909;674467843872962777;-1002;1;-233
2021-05-16T08:10:49.949;674467843912417464;-999;-1;-239
2021-05-16T08:10:49.988;674467843951872151;-1001;-2;-244
2021-05-16T08:10:50.027;674467843991326838;-1001;-2;-240
2021-05-16T08:10:50.067;674467844030781525;-1000;0;-241
2021-05-16T08:10:50.106;674467844070236212;-998;0;-248
2021-05-16T08:10:50.146;674467844109690899;-995;3;-249
2021-05-16T08:10:50.185;674467844149145586;-997;2;-246
2021-05-16T08:10:50.225;674467844188600273;-998;0;-243
2021-05-16T08:10:50.264;674467844228054960;-996;-1;-245
2021-05-16T08:10:50.304;674467844267509647;-994;1;-249
2021-05-16T08:10:50.343;674467844306964334;-996;1;-252
2021-05-16T08:10:50.383;674467844346419021;-996;-2;-257
2021-05-16T08:10:50.422;674467844385873708;-994;-3;-262
2021-05-16T08:10:50.461;674467844425328395;-992;-1;-266
2021-05-16T08:10:50.501;674467844464783082;-990;2;-265
2021-05-16T08:10:50.540;674467844504237769;-990;3;-265
2021-05-16T08:10:50.580;674467844543692456;-991;2;-268
2021-05-16T08:10:50.619;674467844583144843;-991;0;-272
2021-05-16T08:10:50.659;674467844622597210;-991;-3;-271
2021-05-16T08:10:50.698;674467844662049577;-992;-3;-272
2021-05-16T08:10:50.738;674467844701501944;-982;1;-284
2021-05-16T08:10:50.777;674467844740954311;-986;3;-279
2021-05-16T08:10:50.817;674467844780406678;-997;2;-264
2021-05-16T08:10:50.856;674467844819859045;-991;4;-264
2021-05-16T08:10:50.895;674467844859311412;-989;7;-280
2021-05-16T08:10:50.935;674467844898763779;-997;4;-284
2021-05-16T08:10:50.974;674467844938216146;-1005;3;-269
2021-05-16T08:10:51.014;674467844977668513;-1001;7;-260
2021-05-16T08:10:51.053;674467845017120880;-994;4;-257
2021-05-16T08:10:51.093;674467845056573247;-993;3;-264
2021-05-16T08:10:51.132;674467845096025614;-993;5;-265
2021-05-16T08:10:51.172;674467845135477981;-994;6;-262
2021-05-16T08:10:51.211;674467845174930348;-997;7;-260
2021-05-16T08:10:51.250;674467845214382715;-996;9;-258
2021-05-16T08:10:51.290;674467845253835082;-995;11;-256
2021-05-16T08:10:51.329;674467845293287449;-994;12;-254
2021-05-16T08:10:51.369;674467845332739816;-995;14;-251
2021-05-16T08:10:51.408;674467845372192183;-999;15;-246
2021-05-16T08:10:51.448;674467845411644550;-1000;13;-242
2021-05-16T08:10:51.487;674467845451096917;-1004;15;-244
2021-05-16T08:10:51.527;674467845490549284;-1007;15;-238
2021-05-16T08:10:51.566;674467845530001651;-1003;11;-232
2021-05-16T08:10:51.606;674467845569454018;-999;15;-235
2021-05-16T08:10:51.645;674467845608906385;-998;21;-236
2021-05-16T08:10:51.684;674467845648358752;-997;20;-240
2021-05-16T08:10:51.724;674467845687811119;-995;18;-242
2021-05-16T08:10:51.763;674467845727263486;-996;13;-244
2021-05-16T08:10:51.803;674467845766715853;-995;10;-242
2021-05-16T08:10:51.842;674467845806168220;-992;8;-242
2021-05-16T08:10:51.882;674467845845620587;-992;7;-245
2021-05-16T08:10:51.921;674467845885072954;-995;10;-244
2021-05-16T08:10:51.961;674467845924525321;-996;11;-244
2021-05-16T08:10:52.000;674467845963977688;-996;7;-241
2021-05-16T08:10:52.040;674467846003427021;-997;5;-241
2021-05-16T08:10:52.079;674467846042876354;-1000;11;-242
2021-05-16T08:10:52.118;674467846082325687;-1002;16;-241
2021-05-16T08:10:52.158;674467846121775020;-1000;17;-241
2021-05-16T08:10:52.197;674467846161224353;-998;16;-242
2021-05-16T08:10:52.237;674467846200673686;-994;18;-240
2021-05-16T08:10:52.276;674467846240123019;-1001;22;-242
2021-05-16T08:10:52.316;674467846279572352;-1008;23;-242
2021-05-16T08:10:52.355;674467846319021685;-1005;19;-239
2021-05-16T08:10:52.395;674467846358471018;-1002;13;-237
2021-05-16T08:10:52.434;674467846397920351;-1001;10;-237
2021-05-16T08:10:52.473;674467846437369684;-999;9;-239
2021-05-16T08:10:52.513;674467846476819017;-999;4;-243
2021-05-16T08:10:52.552;674467846516268350;-997;5;-245
2021-05-16T08:10:52.592;674467846555717683;-994;11;-241
2021-05-16T08:10:52.631;674467846595167016;-992;15;-240
2021-05-16T08:10:52.671;674467846634616349;-993;17;-243
2021-05-16T08:10:52.710;674467846674065682;-998;16;-241
2021-05-16T08:10:52.750;674467846713515015;-1000;15;-239
2021-05-16T08:10:52.789;674467846752964348;-999;15;-239
2021-05-16T08:10:52.829;674467846792413681;-997;13;-240
2021-05-16T08:10:52.868;674467846831863014;-997;11;-242
2021-05-16T08:10:52.907;674467846871312347;-996;14;-241
2021-05-16T08:10:52.947;674467846910761680;-995;17;-238
2021-05-16T08:10:52.986;674467846950211013;-996;16;-239
2021-05-16T08:10:53.026;674467846989660346;-1002;18;-244
2021-05-16T08:10:53.065;674467847029109679;-1003;15;-245
2021-05-16T08:10:53.105;674467847068559012;-997;13;-244
2021-05-16T08:10:53.144;674467847108008345;-1003;18;-243
2021-05-16T08:10:53.184;674467847147457678;-1006;20;-239
2021-05-16T08:10:53.223;674467847186907011;-1001;20;-239
2021-05-16T08:10:53.262;674467847226356344;-1000;20;-239
2021-05-16T08:10:53.302;674467847265805677;-998;17;-239
2021-05-16T08:10:53.341;674467847305255010;-997;12;-244
2021-05-16T08:10:53.381;674467847344704343;-1002;13;-248
2021-05-16T08:10:53.420;674467847384153676;-1004;15;-246
2021-05-16T08:10:53.460;674467847423615883;-1001;13;-243
2021-05-16T08:10:53.499;674467847463078066;-999;11;-241
2021-05-16T08:10:53.539;674467847502540249;-998;9;-242
2021-05-16T08:10:53.578;674467847542002432;-999;11;-242
2021-05-16T08:10:53.618;674467847581464615;-999;14;-242
2021-05-16T08:10:53.657;674467847620926798;-997;16;-243
2021-05-16T08:10:53.696;674467847660388981;-999;16;-240
2021-05-16T08:10:53.736;674467847699851164;-1000;18;-234
2021-05-16T08:10:53.775;674467847739313347;-997;15;-231
2021-05-16T08:10:53.815;674467847778775530;-993;14;-233
2021-05-16T08:10:53.854;674467847818237713;-994;18;-232
2021-05-16T08:10:53.894;674467847857699896;-993;18;-224
2021-05-16T08:10:53.933;674467847897162079;-992;19;-225
2021-05-16T08:10:53.973;674467847936624262;-998;17;-233
2021-05-16T08:10:54.012;674467847976086445;-1000;14;-243
2021-05-16T08:10:54.052;674467848015548628;-996;13;-255
2021-05-16T08:10:54.091;674467848055010811;-993;12;-253
2021-05-16T08:10:54.131;674467848094472994;-992;13;-250
2021-05-16T08:10:54.170;674467848133935177;-991;13;-251
2021-05-16T08:10:54.210;674467848173397360;-992;9;-258
2021-05-16T08:10:54.249;674467848212859543;-993;6;-263
2021-05-16T08:10:54.288;674467848252321726;-992;4;-260
2021-05-16T08:10:54.328;674467848291783909;-994;3;-260
2021-05-16T08:10:54.367;674467848331246092;-995;3;-260
2021-05-16T08:10:54.407;674467848370708275;-993;6;-262
2021-05-16T08:10:54.446;674467848410170458;-991;11;-266
2021-05-16T08:10:54.486;674467848449632641;-992;10;-271
2021-05-16T08:10:54.525;674467848489094824;-994;10;-276
2021-05-16T08:10:54.565;674467848528557007;-995;10;-281
2021-05-16T08:10:54.604;674467848568019190;-995;7;-280
2021-05-16T08:10:54.644;674467848607481373;-993;6;-277
2021-05-16T08:10:54.683;674467848646943556;-991;3;-276
2021-05-16T08:10:54.723;674467848686405739;-991;2;-276
2021-05-16T08:10:54.762;674467848725867922;-990;4;-275
2021-05-16T08:10:54.801;674467848765330105;-992;2;-278
2021-05-16T08:10:54.841;674467848804792288;-993;2;-284
2021-05-16T08:10:54.880;674467848844228694;-992;4;-289
2021-05-16T08:10:54.920;674467848883665088;-992;7;-291
2021-05-16T08:10:54.959;674467848923101482;-995;5;-289
2021-05-16T08:10:54.999;674467848962537876;-996;2;-286
2021-05-16T08:10:55.038;674467849001974270;-994;4;-287
2021-05-16T08:10:55.078;674467849041410664;-992;7;-288
2021-05-16T08:10:55.117;674467849080847058;-990;6;-290
2021-05-16T08:10:55.156;674467849120283452;-988;4;-287
2021-05-16T08:10:55.196;674467849159719846;-986;4;-287
2021-05-16T08:10:55.235;674467849199156240;-987;5;-289
2021-05-16T08:10:55.275;674467849238592634;-987;7;-292
2021-05-16T08:10:55.314;674467849278029028;-991;6;-298
2021-05-16T08:10:55.354;674467849317465422;-993;5;-302
2021-05-16T08:10:55.393;674467849356901816;-992;5;-305
2021-05-16T08:10:55.432;674467849396338210;-993;5;-304
2021-05-16T08:10:55.472;674467849435774604;-992;4;-307
2021-05-16T08:10:55.511;674467849475210998;-967;5;-276
2021-05-16T08:10:55.551;674467849514647392;-958;7;-264
2021-05-16T08:10:55.590;674467849554083786;-968;3;-291
2021-05-16T08:10:55.630;674467849593520180;-971;0;-296
2021-05-16T08:10:55.669;674467849632956574;-982;2;-303
2021-05-16T08:10:55.709;674467849672392968;-989;2;-307
2021-05-16T08:10:55.748;674467849711829362;-991;0;-303
2021-05-16T08:10:55.787;674467849751265756;-989;-2;-302
2021-05-16T08:10:55.827;674467849790702150;-987;1;-327
2021-05-16T08:10:55.866;674467849830138544;-996;4;-324
2021-05-16T08:10:55.906;674467849869574938;-1001;6;-289
2021-05-16T08:10:55.945;674467849909011332;-994;9;-293
2021-05-16T08:10:55.985;674467849948447726;-994;5;-314
2021-05-16T08:10:56.024;674467849987884120;-991;6;-303
2021-05-16T08:10:56.063;674467850027320514;-997;8;-293
2021-05-16T08:10:56.103;674467850066756908;-999;8;-303
2021-05-16T08:10:56.142;674467850106193302;-991;8;-307
2021-05-16T08:10:56.182;674467850145629696;-991;8;-303
2021-05-16T08:10:56.221;674467850185066090;-993;7;-302
2021-05-16T08:10:56.261;674467850224502484;-993;9;-306
2021-05-16T08:10:56.300;674467850263955240;-991;11;-301
2021-05-16T08:10:56.340;674467850303407964;-991;10;-299
2021-05-16T08:10:56.379;674467850342860688;-993;12;-292
2021-05-16T08:10:56.418;674467850382313412;-994;14;-285
2021-05-16T08:10:56.458;674467850421766136;-994;14;-285
2021-05-16T08:10:56.497;674467850461218860;-991;10;-289
2021-05-16T08:10:56.537;674467850500671584;-989;7;-292
2021-05-16T08:10:56.576;674467850540124308;-989;9;-292
2021-05-16T08:10:56.616;674467850579577032;-990;11;-288
2021-05-16T08:10:56.655;674467850619029756;-991;14;-284
2021-05-16T08:10:56.695;674467850658482480;-993;14;-281
2021-05-16T08:10:56.734;674467850697935204;-993;12;-281
2021-05-16T08:10:56.773;674467850737387928;-992;13;-283
2021-05-16T08:10:56.813;674467850776840652;-992;12;-281
2021-05-16T08:10:56.852;674467850816293376;-993;11;-277
2021-05-16T08:10:56.892;674467850855746100;-993;12;-271
2021-05-16T08:10:56.931;674467850895198824;-994;11;-268
2021-05-16T08:10:56.971;674467850934651548;-993;11;-271
2021-05-16T08:10:57.010;674467850974104272;-993;10;-274
2021-05-16T08:10:57.050;674467851013556996;-992;10;-274
2021-05-16T08:10:57.089;674467851053009720;-992;13;-271
2021-05-16T08:10:57.129;674467851092462444;-991;14;-271
2021-05-16T08:10:57.168;674467851131915168;-992;14;-270
2021-05-16T08:10:57.207;674467851171367892;-993;14;-268
2021-05-16T08:10:57.247;674467851210820616;-993;15;-268
2021-05-16T08:10:57.286;674467851250273340;-993;16;-269
2021-05-16T08:10:57.326;674467851289726064;-991;15;-268
2021-05-16T08:10:57.365;674467851329178788;-991;11;-264
2021-05-16T08:10:57.405;674467851368631512;-990;13;-262
2021-05-16T08:10:57.444;674467851408084236;-991;14;-260
2021-05-16T08:10:57.484;674467851447536960;-991;9;-258
2021-05-16T08:10:57.523;674467851486989684;-990;7;-261
2021-05-16T08:10:57.563;674467851526442408;-991;10;-263
2021-05-16T08:10:57.602;674467851565895132;-993;11;-261
2021-05-16T08:10:57.641;674467851605347856;-995;13;-258
2021-05-16T08:10:57.681;674467851644800580;-994;12;-259
2021-05-16T08:10:57.720;674467851684242164;-991;12;-258
2021-05-16T08:10:57.760;674467851723683734;-990;13;-257
2021-05-16T08:10:57.799;674467851763125304;-995;10;-260
2021-05-16T08:10:57.839;674467851802566874;-996;8;-264
2021-05-16T08:10:57.878;674467851842008444;-993;9;-264
2021-05-16T08:10:57.918;674467851881450014;-992;12;-259
2021-05-16T08:10:57.957;674467851920891584;-993;13;-257
2021-05-16T08:10:57.996;674467851960333154;-994;9;-260
2021-05-16T08:10:58.036;674467851999774724;-996;8;-258
2021-05-16T08:10:58.075;674467852039216294;-998;9;-257
2021-05-16T08:10:58.115;674467852078657864;-996;11;-259
2021-05-16T08:10:58.154;674467852118099434;-994;12;-259
2021-05-16T08:10:58.194;674467852157541004;-993;13;-259
2021-05-16T08:10:58.233;674467852196982574;-992;13;-260
2021-05-16T08:10:58.273;674467852236424144;-992;11;-260
2021-05-16T08:10:58.312;674467852275865714;-991;8;-259
2021-05-16T08:10:58.351;674467852315307284;-991;9;-258
2021-05-16T08:10:58.391;674467852354748854;-994;10;-254
2021-05-16T08:10:58.430;674467852394190424;-995;12;-253
2021-05-16T08:10:58.470;674467852433631994;-993;10;-252
2021-05-16T08:10:58.509;674467852473073564;-993;8;-254
2021-05-16T08:10:58.549;674467852512515134;-993;9;-257
2021-05-16T08:10:58.588;674467852551956704;-993;7;-254
2021-05-16T08:10:58.628;674467852591398274;-993;6;-255
2021-05-16T08:10:58.667;674467852630839844;-993;8;-252
2021-05-16T08:10:58.706;674467852670281414;-994;9;-251
2021-05-16T08:10:58.746;674467852709722984;-993;11;-252
2021-05-16T08:10:58.785;674467852749164554;-992;15;-249
2021-05-16T08:10:58.825;674467852788606124;-992;15;-250
2021-05-16T08:10:58.864;674467852828047694;-990;15;-252
2021-05-16T08:10:58.904;674467852867489264;-991;18;-256
2021-05-16T08:10:58.943;674467852906930834;-995;17;-256
2021-05-16T08:10:58.982;674467852946372404;-995;12;-254
2021-05-16T08:10:59.022;674467852985813974;-995;10;-252
2021-05-16T08:10:59.061;674467853025255544;-994;11;-254
2021-05-16T08:10:59.101;674467853064697114;-997;12;-257
2021-05-16T08:10:59.140;674467853104132265;-998;10;-257
2021-05-16T08:10:59.180;674467853143567410;-996;8;-258
2021-05-16T08:10:59.219;674467853183002555;-995;12;-257
2021-05-16T08:10:59.259;674467853222437700;-996;15;-253
2021-05-16T08:10:59.298;674467853261872845;-997;15;-252
2021-05-16T08:10:59.337;674467853301307990;-994;15;-253
2021-05-16T08:10:59.377;674467853340743135;-995;15;-254
2021-05-16T08:10:59.416;674467853380178280;-995;13;-258
2021-05-16T08:10:59.456;674467853419613425;-998;12;-262
2021-05-16T08:10:59.495;674467853459048570;-999;13;-259
2021-05-16T08:10:59.535;674467853498483715;-999;14;-257
2021-05-16T08:10:59.574;674467853537918860;-1000;16;-257
2021-05-16T08:10:59.613;674467853577354005;-997;16;-257
2021-05-16T08:10:59.653;674467853616789150;-995;13;-268
2021-05-16T08:10:59.692;674467853656224295;-993;11;-274
2021-05-16T08:10:59.732;674467853695659440;-991;14;-266
2021-05-16T08:10:59.771;674467853735094585;-991;16;-265
2021-05-16T08:10:59.811;674467853774529730;-991;16;-273
2021-05-16T08:10:59.850;674467853813964875;-991;14;-275
2021-05-16T08:10:59.890;674467853853400020;-995;10;-273
2021-05-16T08:10:59.929;674467853892835165;-997;6;-270
2021-05-16T08:10:59.968;674467853932270310;-997;3;-281
2021-05-16T08:11:00.008;674467853971705455;-995;2;-299
2021-05-16T08:11:00.047;674467854011140600;-992;2;-297
2021-05-16T08:11:00.087;674467854050575745;-988;3;-285
2021-05-16T08:11:00.126;674467854090010890;-984;5;-277
2021-05-16T08:11:00.166;674467854129446035;-982;5;-283
2021-05-16T08:11:00.205;674467854168881180;-986;1;-294
2021-05-16T08:11:00.244;674467854208316325;-992;1;-301
2021-05-16T08:11:00.284;674467854247751470;-997;1;-306
2021-05-16T08:11:00.323;674467854287186615;-998;0;-309
2021-05-16T08:11:00.363;674467854326621760;-995;2;-307
2021-05-16T08:11:00.402;674467854366056905;-986;3;-292
2021-05-16T08:11:00.442;674467854405492050;-981;5;-284
2021-05-16T08:11:00.481;674467854444927195;-982;6;-295
2021-05-16T08:11:00.520;674467854484362340;-986;3;-307
2021-05-16T08:11:00.560;674467854523806281;-990;0;-320
2021-05-16T08:11:00.599;674467854563250216;-992;-3;-325
2021-05-16T08:11:00.639;674467854602694151;-992;-3;-328
2021-05-16T08:11:00.678;674467854642138086;-991;-3;-327
2021-05-16T08:11:00.718;674467854681582021;-990;-1;-328
2021-05-16T08:11:00.757;674467854721025956;-990;4;-321
2021-05-16T08:11:00.797;674467854760469891;-985;5;-305
2021-05-16T08:11:00.836;674467854799913826;-980;3;-313
2021-05-16T08:11:00.875;674467854839357761;-983;0;-350
2021-05-16T08:11:00.915;674467854878801696;-1003;0;-364
2021-05-16T08:11:00.954;674467854918245631;-1012;4;-338
2021-05-16T08:11:00.994;674467854957689566;-1000;6;-321
2021-05-16T08:11:01.033;674467854997133501;-991;3;-341
2021-05-16T08:11:01.073;674467855036577436;-991;4;-333
2021-05-16T08:11:01.112;674467855076021371;-994;5;-315
2021-05-16T08:11:01.152;674467855115465306;-988;6;-333
2021-05-16T08:11:01.191;674467855154909241;-983;4;-342
2021-05-16T08:11:01.230;674467855194353176;-986;-1;-347
2021-05-16T08:11:01.270;674467855233797111;-990;-2;-342
2021-05-16T08:11:01.309;674467855273241046;-992;3;-330
2021-05-16T08:11:01.349;674467855312684981;-991;7;-317
2021-05-16T08:11:01.388;674467855352128916;-991;7;-315
2021-05-16T08:11:01.428;674467855391572851;-988;4;-318
2021-05-16T08:11:01.467;674467855431016786;-987;1;-320
2021-05-16T08:11:01.507;674467855470460721;-988;2;-323
2021-05-16T08:11:01.546;674467855509904656;-988;4;-327
2021-05-16T08:11:01.585;674467855549348591;-989;6;-327
2021-05-16T08:11:01.625;674467855588792526;-989;7;-323
2021-05-16T08:11:01.664;674467855628236461;-989;8;-314
2021-05-16T08:11:01.704;674467855667680396;-989;6;-307
2021-05-16T08:11:01.743;674467855707124331;-989;5;-305
2021-05-16T08:11:01.783;674467855746568266;-990;8;-299
2021-05-16T08:11:01.822;674467855786012201;-991;10;-297
2021-05-16T08:11:01.862;674467855825456136;-992;12;-297
2021-05-16T08:11:01.901;674467855864900071;-991;13;-286
2021-05-16T08:11:01.940;674467855904344006;-988;11;-279
2021-05-16T08:11:01.980;674467855943798162;-988;10;-283
2021-05-16T08:11:02.019;674467855983252314;-989;7;-286
2021-05-16T08:11:02.059;674467856022706466;-989;6;-291
2021-05-16T08:11:02.098;674467856062160618;-989;10;-294
2021-05-16T08:11:02.138;674467856101614770;-991;13;-287
2021-05-16T08:11:02.177;674467856141068922;-991;16;-285
2021-05-16T08:11:02.217;674467856180523074;-990;14;-287
2021-05-16T08:11:02.256;674467856219977226;-990;10;-289
2021-05-16T08:11:02.296;674467856259431378;-990;9;-288
2021-05-16T08:11:02.335;674467856298885530;-990;8;-286
2021-05-16T08:11:02.374;674467856338339682;-990;10;-286
2021-05-16T08:11:02.414;674467856377793834;-990;11;-287
2021-05-16T08:11:02.453;674467856417247986;-991;12;-284
2021-05-16T08:11:02.493;674467856456702138;-991;10;-279
2021-05-16T08:11:02.532;674467856496156290;-991;9;-276
2021-05-16T08:11:02.572;674467856535610442;-990;12;-274
2021-05-16T08:11:02.611;674467856575064594;-990;14;-275
2021-05-16T08:11:02.651;674467856614518746;-991;15;-277
2021-05-16T08:11:02.690;674467856653972898;-992;12;-280
2021-05-16T08:11:02.730;674467856693427050;-992;9;-283
2021-05-16T08:11:02.769;674467856732881202;-991;6;-289
2021-05-16T08:11:02.808;674467856772335354;-990;8;-295
2021-05-16T08:11:02.848;674467856811789506;-991;13;-292
2021-05-16T08:11:02.887;674467856851243658;-992;12;-283
2021-05-16T08:11:02.927;674467856890697810;-992;13;-278
2021-05-16T08:11:02.966;674467856930151962;-991;12;-276
2021-05-16T08:11:03.006;674467856969606114;-991;11;-274
2021-05-16T08:11:03.045;674467857009060266;-992;12;-278
2021-05-16T08:11:03.085;674467857048514418;-993;12;-283
2021-05-16T08:11:03.124;674467857087968570;-992;13;-285
2021-05-16T08:11:03.164;674467857127422722;-990;15;-289
2021-05-16T08:11:03.203;674467857166876874;-990;17;-291
2021-05-16T08:11:03.242;674467857206331026;-990;16;-289
2021-05-16T08:11:03.282;674467857245785178;-990;15;-289
2021-05-16T08:11:03.321;674467857285239330;-989;16;-284
2021-05-16T08:11:03.361;674467857324693482;-990;15;-281
2021-05-16T08:11:03.400;674467857364153334;-993;16;-282
2021-05-16T08:11:03.440;674467857403613152;-995;15;-279
2021-05-16T08:11:03.479;674467857443072970;-994;13;-273
2021-05-16T08:11:03.519;674467857482532788;-991;13;-272
2021-05-16T08:11:03.558;674467857521992606;-992;13;-273
2021-05-16T08:11:03.598;674467857561452424;-991;16;-271
2021-05-16T08:11:03.637;674467857600912242;-992;14;-266
2021-05-16T08:11:03.676;674467857640372060;-994;12;-262
2021-05-16T08:11:03.716;674467857679831878;-993;12;-260
2021-05-16T08:11:03.755;674467857719291696;-993;10;-259
2021-05-16T08:11:03.795;674467857758751514;-992;10;-260
2021-05-16T08:11:03.834;674467857798211332;-997;11;-264
2021-05-16T08:11:03.874;674467857837671150;-999;11;-268
2021-05-16T08:11:03.913;674467857877130968;-996;12;-265
2021-05-16T08:11:03.953;674467857916590786;-996;14;-259
2021-05-16T08:11:03.992;674467857956050604;-996;16;-260
2021-05-16T08:11:04.032;674467857995510422;-995;15;-262
2021-05-16T08:11:04.071;674467858034970240;-995;13;-262
2021-05-16T08:11:04.111;674467858074430058;-995;16;-260
2021-05-16T08:11:04.150;674467858113889876;-996;17;-259
2021-05-16T08:11:04.189;674467858153349694;-995;17;-261
2021-05-16T08:11:04.229;674467858192809512;-994;18;-263
2021-05-16T08:11:04.268;674467858232269330;-994;15;-262
2021-05-16T08:11:04.308;674467858271729148;-994;13;-261
2021-05-16T08:11:04.347;674467858311188966;-995;14;-260
2021-05-16T08:11:04.387;674467858350648784;-993;12;-256
2021-05-16T08:11:04.426;674467858390108602;-993;13;-255
2021-05-16T08:11:04.466;674467858429568420;-994;10;-257
2021-05-16T08:11:04.505;674467858469028238;-993;11;-258
2021-05-16T08:11:04.545;674467858508488056;-993;12;-262
2021-05-16T08:11:04.584;674467858547947874;-994;9;-267
2021-05-16T08:11:04.624;674467858587407692;-995;12;-269
2021-05-16T08:11:04.663;674467858626867510;-995;14;-268
2021-05-16T08:11:04.702;674467858666327328;-995;16;-263
2021-05-16T08:11:04.742;674467858705787146;-995;15;-262
2021-05-16T08:11:04.781;674467858745246964;-993;15;-264
2021-05-16T08:11:04.821;674467858784700767;-992;17;-266
2021-05-16T08:11:04.860;674467858824154562;-994;18;-264
2021-05-16T08:11:04.900;674467858863608357;-994;16;-258
2021-05-16T08:11:04.939;674467858903062152;-993;17;-257
2021-05-16T08:11:04.979;674467858942515947;-993;14;-260
2021-05-16T08:11:05.018;674467858981969742;-993;11;-266
2021-05-16T08:11:05.058;674467859021423537;-994;14;-263
2021-05-16T08:11:05.097;674467859060877332;-994;16;-256
2021-05-16T08:11:05.136;674467859100331127;-994;19;-252
2021-05-16T08:11:05.176;674467859139784922;-993;20;-251
2021-05-16T08:11:05.215;674467859179238717;-993;16;-252
2021-05-16T08:11:05.255;674467859218692512;-995;11;-258
2021-05-16T08:11:05.294;674467859258146307;-997;9;-260
2021-05-16T08:11:05.334;674467859297600102;-995;11;-257
2021-05-16T08:11:05.373;674467859337053897;-993;12;-251
2021-05-16T08:11:05.413;674467859376507692;-993;11;-241
2021-05-16T08:11:05.452;674467859415961487;-993;14;-238
2021-05-16T08:11:05.492;674467859455415282;-995;17;-264
2021-05-16T08:11:05.531;674467859494869077;-999;17;-311
2021-05-16T08:11:05.570;674467859534322872;-997;8;-322
2021-05-16T08:11:05.610;674467859573776667;-983;3;-281
2021-05-16T08:11:05.649;674467859613230462;-976;6;-262
2021-05-16T08:11:05.689;674467859652684257;-980;7;-271
2021-05-16T08:11:05.728;674467859692138052;-982;6;-287
2021-05-16T08:11:05.768;674467859731591847;-974;4;-290
2021-05-16T08:11:05.807;674467859771045642;-985;0;-282
2021-05-16T08:11:05.847;674467859810499437;-1000;2;-285
2021-05-16T08:11:05.886;674467859849953232;-993;10;-279
2021-05-16T08:11:05.926;674467859889407027;-992;16;-276
2021-05-16T08:11:05.965;674467859928860822;-991;18;-275
2021-05-16T08:11:06.004;674467859968314617;-991;14;-288
2021-05-16T08:11:06.044;674467860007768412;-991;9;-296
2021-05-16T08:11:06.083;674467860047222207;-992;9;-291
2021-05-16T08:11:06.123;674467860086676002;-993;7;-282
2021-05-16T08:11:06.162;674467860126129797;-993;4;-274
2021-05-16T08:11:06.202;674467860165583592;-991;5;-268
2021-05-16T08:11:06.241;674467860205027337;-990;10;-266
2021-05-16T08:11:06.281;674467860244471048;-990;12;-265
2021-05-16T08:11:06.320;674467860283914759;-992;11;-265
2021-05-16T08:11:06.359;674467860323358470;-995;13;-260
2021-05-16T08:11:06.399;674467860362802181;-995;13;-262
2021-05-16T08:11:06.438;674467860402245892;-994;11;-267
2021-05-16T08:11:06.478;674467860441689603;-994;11;-266
2021-05-16T08:11:06.517;674467860481133314;-994;10;-260
2021-05-16T08:11:06.557;674467860520577025;-994;12;-254
2021-05-16T08:11:06.596;674467860560020736;-994;13;-254
2021-05-16T08:11:06.636;674467860599464447;-994;12;-254
2021-05-16T08:11:06.675;674467860638908158;-994;11;-255
2021-05-16T08:11:06.714;674467860678351869;-994;10;-256
2021-05-16T08:11:06.754;674467860717795580;-994;10;-254
2021-05-16T08:11:06.793;674467860757239291;-993;11;-252
2021-05-16T08:11:06.833;674467860796683002;-994;12;-251
2021-05-16T08:11:06.872;674467860836126713;-995;10;-252
2021-05-16T08:11:06.912;674467860875570424;-996;8;-252
2021-05-16T08:11:06.951;674467860915014135;-996;9;-253
2021-05-16T08:11:06.991;674467860954457846;-997;12;-252
2021-05-16T08:11:07.030;674467860993901557;-996;11;-249
2021-05-16T08:11:07.069;674467861033345268;-995;12;-247
2021-05-16T08:11:07.109;674467861072788979;-994;12;-247
2021-05-16T08:11:07.148;674467861112232690;-998;15;-251
2021-05-16T08:11:07.188;674467861151676401;-999;15;-251
2021-05-16T08:11:07.227;674467861191120112;-994;13;-249
2021-05-16T08:11:07.267;674467861230563823;-992;12;-251
2021-05-16T08:11:07.306;674467861270007534;-992;9;-251
2021-05-16T08:11:07.346;674467861309451245;-993;9;-255
2021-05-16T08:11:07.385;674467861348894956;-993;10;-254
2021-05-16T08:11:07.424;674467861388338667;-993;10;-254
2021-05-16T08:11:07.464;674467861427782378;-993;11;-249
2021-05-16T08:11:07.503;674467861467226089;-992;13;-248
2021-05-16T08:11:07.543;674467861506669800;-992;15;-252
2021-05-16T08:11:07.582;674467861546113511;-993;15;-252
2021-05-16T08:11:07.622;674467861585557222;-993;16;-251
2021-05-16T08:11:07.661;674467861624985871;-994;16;-251
2021-05-16T08:11:07.701;674467861664414502;-995;15;-249
2021-05-16T08:11:07.740;674467861703843133;-995;17;-246
